customer,cart_additions,chain_length
customer1664,0,1
customer1665,6,3
customer1666,0,7
customer1667,0,1
customer1668,1,1
customer1669,1,3
customer1670,0,1
customer1671,0,1
customer1672,0,2
customer1673,0,1
customer1674,0,1
customer1675,0,1
customer1676,0,1
customer1677,0,1
customer1678,0,1
customer1679,0,1
customer1680,14,6
customer1681,0,1
customer1682,9,4
customer1683,0,1
customer1684,0,1
customer1685,0,3
customer1686,0,1
customer1687,0,1
customer1688,0,1
customer1689,0,1
customer1690,0,1
customer1691,0,1
customer1692,5,7
customer1693,0,1
customer1694,0,1
customer1695,0,1
customer1696,0,1
customer1697,0,1
customer1698,0,1
customer1699,0,3
customer1700,0,1
customer1701,0,1
customer1702,0,1
customer1703,0,1
customer1704,0,2
customer1705,0,1
customer1706,0,1
customer1707,0,2
customer1708,0,1
customer1709,0,1
customer1710,0,1
customer1711,0,1
customer1712,0,1
customer1713,0,1
customer1714,0,1
customer1715,0,2
customer1716,0,1
customer1717,0,4
customer1718,0,1
customer1719,0,1
customer1720,0,1
customer1721,2,10
customer1722,0,1
customer1723,0,1
customer1724,0,2
customer1725,0,1
customer1726,0,1
customer1727,0,4
customer1728,0,1
customer1729,0,1
customer1730,0,1
customer1731,0,1
customer1732,0,1
customer1733,0,1
customer1734,0,1
customer1735,0,1
customer1736,0,1
customer1737,0,1
customer1738,0,2
customer1739,0,1
customer1740,0,1
customer1741,0,1
customer1742,0,1
customer1743,0,1
customer1744,0,1
customer1745,0,1
customer1746,0,1
customer1747,0,1
customer1748,0,2
customer1749,0,1
customer1750,0,1
customer1751,0,1
customer1752,0,1
customer1753,0,2
customer1754,0,1
customer1755,0,1
customer1756,0,1
customer1757,5,1
customer1758,0,1
customer1759,0,1
customer1760,4,5
customer1761,0,1
customer1762,0,1
customer1763,0,1
customer1764,0,1
customer1765,0,1
customer1766,0,1
customer1767,0,1
customer1768,0,1
customer1769,0,1
customer1770,0,1
customer1771,0,1
customer1772,0,1
customer1773,0,1
customer1774,0,1
customer1775,0,1
customer1776,0,1
customer1777,0,1
customer1778,0,1
customer1779,3,1
customer1780,0,1
customer1781,0,1
customer1782,0,1
customer1783,0,1
customer1784,6,1
customer1785,0,1
customer1786,0,1
customer1787,0,1
customer1788,16,3
customer1789,0,2
customer1790,0,1
customer1791,0,1
customer1792,0,1
customer1793,0,1
customer1794,0,1
customer1795,0,1
customer1796,0,1
customer1797,0,1
customer1798,0,1
customer1799,0,1
customer1800,0,1
customer1801,0,1
customer1802,0,1
customer1803,0,1
customer1804,0,1
customer1805,0,1
customer1806,0,1
customer1807,0,1
customer1808,0,1
customer1809,1,5
customer1810,0,2
customer1811,0,1
customer1812,0,1
customer1813,1,1
customer1814,0,1
customer1815,0,1
customer1816,0,1
customer1817,2,8
customer1818,0,1
customer1819,0,1
customer1820,0,1
customer1821,0,1
customer1822,0,1
customer1823,0,4
customer1824,0,1
customer1825,0,1
customer1826,0,1
customer1827,0,1
customer1828,0,1
customer1829,0,1
customer1830,0,1
customer1831,0,1
customer1832,0,1
customer1833,0,1
customer1834,0,1
customer1835,0,2
customer1836,0,2
customer1837,4,2
customer1838,0,1
customer1839,0,2
customer1840,0,1
customer1841,6,7
customer1842,0,1
customer1843,0,1
customer1844,0,1
customer1845,2,1
customer1846,6,5
customer1847,0,1
customer1848,0,1
customer1849,0,1
customer1850,0,1
customer1851,9,9
customer1852,0,2
customer1853,0,1
customer1854,0,1
customer1855,0,1
customer1856,0,6
customer1857,0,2
customer1858,0,1
customer1859,0,1
customer1860,0,1
customer1861,0,1
customer1862,0,1
customer1863,0,1
customer1864,0,1
customer1865,0,1
customer1866,0,1
customer1867,0,1
customer1868,0,5
customer1869,0,3
customer1870,0,1
customer1871,0,1
customer1872,0,3
customer1873,0,1
customer1874,0,1
customer1875,0,2
customer1876,0,1
customer1877,0,2
customer1878,0,1
customer1879,0,1
customer1880,0,6
customer1881,0,1
customer1882,0,1
customer1883,0,1
customer1884,0,1
customer1885,0,1
customer1886,4,4
customer1887,0,1
customer1888,2,2
customer1889,0,1
customer1890,0,1
customer1891,0,1
customer1892,0,1
customer1893,0,1
customer1894,0,1
customer1895,0,2
customer1896,0,1
customer1897,0,1
customer1898,0,1
customer1899,0,1
customer1900,0,1
customer1901,0,1
customer1902,1,1
customer1903,0,1
customer1904,0,1
customer1905,0,1
customer1906,0,1
customer1907,0,1
customer1908,0,1
customer1909,6,2
customer1910,0,1
customer1911,0,1
customer1912,0,1
customer1913,0,4
customer1914,0,1
customer1915,0,7
customer1916,0,2
customer1917,3,2
customer1918,0,2
customer1919,0,1
customer1920,0,1
customer1921,0,1
customer1922,0,1
customer1923,0,2
customer1924,0,1
customer1925,0,1
customer1926,6,1
customer1927,4,5
customer1928,0,1
customer1929,0,1
customer1930,0,5
customer1931,0,2
customer1932,0,1
customer1933,0,1
customer1934,0,1
customer1935,0,1
customer1936,0,1
customer1937,0,1
customer1938,0,1
customer1939,0,1
customer1940,0,1
customer1941,0,1
customer1942,0,1
customer1943,0,1
customer1944,0,1
customer1945,0,1
customer1946,6,1
customer1947,0,1
customer1948,0,1
customer1949,0,1
customer1950,0,1
customer1951,0,1
customer1952,0,2
customer1953,0,1
customer1954,0,1
customer1955,0,9
customer1956,0,1
customer1957,0,1
customer1958,0,1
customer1959,0,1
customer1960,0,1
customer1961,0,1
customer1962,0,1
customer1963,0,1
customer1964,0,1
customer1965,0,14
customer1966,0,1
customer1967,0,2
customer1968,0,1
customer1969,1,3
customer1970,0,1
customer1971,0,1
customer1972,0,11
customer1973,0,9
customer1974,0,2
customer1975,0,1
customer1976,0,1
customer1977,0,1
customer1978,0,13
customer1979,2,3
customer1980,0,1
customer1981,0,1
customer1982,0,1
customer1983,0,1
customer1984,0,1
customer1985,0,2
customer1986,0,1
customer1987,0,1
customer1988,3,5
customer1989,0,1
customer1990,1,1
customer1991,0,1
customer1992,0,1
customer1993,0,1
customer1994,0,1
customer1995,7,1
customer1996,0,1
customer1997,0,1
customer1998,0,1
customer1999,0,1
customer2000,0,2
customer2001,0,1
customer2002,0,1
customer2003,10,1
customer2004,0,1
customer2005,0,1
customer2006,0,1
customer2007,0,1
customer2008,0,1
customer2009,0,1
customer2010,0,3
customer2011,0,1
customer2012,0,1
customer2013,0,4
customer2014,0,1
customer2015,0,1
customer2016,0,1
customer2017,0,1
customer2018,0,2
customer2019,0,1
customer2020,0,1
customer2021,0,1
customer2022,0,1
customer2023,0,1
customer2024,0,4
customer2025,0,1
customer2026,0,2
customer2027,0,1
customer2028,0,1
customer2029,0,1
customer2030,0,1
customer2031,0,2
customer2032,0,1
customer2033,0,1
customer2034,0,1
customer2035,0,2
customer2036,0,1
customer2037,0,1
customer2038,0,1
customer2039,0,1
customer2040,0,1
customer2041,0,2
customer2042,0,1
customer2043,0,1
customer2044,0,1
customer2045,0,1
customer2046,0,1
customer2047,0,1
customer2048,0,1
customer2049,0,1
customer2050,0,1
customer2051,0,1
customer2052,0,1
customer2053,0,1
customer2054,0,5
customer2055,0,3
customer2056,0,1
customer2057,1,1
customer2058,0,1
customer2059,0,1
customer2060,0,1
customer2061,0,1
customer2062,0,1
customer2063,0,1
customer2064,0,11
customer2065,6,1
customer2066,0,1
customer2067,0,1
customer2068,0,2
customer2069,0,1
customer2070,0,2
customer2071,0,1
customer2072,0,2
customer2073,0,1
customer2074,0,2
customer2075,0,1
customer2076,0,1
customer2077,0,2
customer2078,0,1
customer2079,5,1
customer2080,0,2
customer2081,0,2
customer2082,0,1
customer2083,0,10
customer2084,0,1
customer2085,0,1
customer2086,0,1
customer2087,0,1
customer2088,0,1
customer2089,0,1
customer2090,0,4
customer2091,0,1
customer2092,0,1
customer2093,0,1
customer2094,0,1
customer2095,0,2
customer2096,0,1
customer2097,0,1
customer2098,4,2
customer2099,5,3
customer2100,0,1
customer2101,0,1
customer2102,1,8
customer2103,0,2
customer2104,0,1
customer2105,0,1
customer2106,0,1
customer2107,1,1
customer2108,0,4
customer2109,0,1
customer2110,0,1
customer2111,0,1
customer2112,0,1
customer2113,1,2
customer2114,0,1
customer2115,0,4
customer2116,0,1
customer2117,0,1
customer2118,0,1
customer2119,0,2
customer2120,3,1
customer2121,0,1
customer2122,0,1
customer2123,0,1
customer2124,0,1
customer2125,0,2
customer2126,5,1
customer2127,0,1
customer2128,0,1
customer2129,0,2
customer2130,0,1
customer2131,0,1
customer2132,0,6
customer2133,0,1
customer2134,0,1
customer2135,0,1
customer2136,0,1
customer2137,0,1
customer2138,0,1
customer2139,0,1
customer2140,0,1
customer2141,5,1
customer2142,0,1
customer2143,0,1
customer2144,0,4
customer2145,0,1
customer2146,0,3
customer2147,0,1
customer2148,0,1
customer2149,0,7
customer2150,0,1
customer2151,0,1
customer2152,0,1
customer2153,0,2
customer2154,0,1
customer2155,0,2
customer2156,0,1
customer2157,0,1
customer2158,0,1
customer2159,0,1
customer2160,0,4
customer2161,0,1
customer2162,0,1
customer2163,10,2
customer2164,4,1
customer2165,0,1
customer2166,0,1
customer2167,7,1
customer2168,0,1
customer2169,0,1
customer2170,0,1
customer2171,0,2
customer2172,0,2
customer2173,0,2
customer2174,0,1
customer2175,0,3
customer2176,0,1
customer2177,1,2
customer2178,0,2
customer2179,0,1
customer2180,0,1
customer2181,0,1
customer2182,0,1
customer2183,0,1
customer2184,0,1
customer2185,0,1
customer2186,0,1
customer2187,0,1
customer2188,0,1
customer2189,0,1
customer2190,0,1
customer2191,0,1
customer2192,0,1
customer2193,0,1
customer2194,0,1
customer2195,0,1
customer2196,0,1
customer2197,1,2
customer2198,0,2
customer2199,0,1
customer2200,0,1
customer2201,0,2
customer2202,0,1
customer2203,0,1
customer2204,0,1
customer2205,0,1
customer2206,0,1
customer2207,0,1
customer2208,0,1
customer2209,8,2
customer2210,0,1
customer2211,0,1
customer2212,0,1
customer2213,0,1
customer2214,0,2
customer2215,0,6
customer2216,0,1
customer2217,1,1
customer2218,0,2
customer2219,0,4
customer2220,0,3
customer2221,0,1
customer2222,0,1
customer2223,0,1
customer2224,0,1
customer2225,0,4
customer2226,0,1
customer2227,0,1
customer2228,0,1
customer2229,0,1
customer2230,0,1
customer2231,0,1
customer2232,0,1
customer2233,0,2
customer2234,0,3
customer2235,0,1
customer2236,0,1
customer2237,0,1
customer2238,0,1
customer2239,0,8
customer2240,0,1
customer2241,0,3
customer2242,0,1
customer2243,0,1
customer2244,0,1
customer2245,0,1
customer2246,0,1
customer2247,0,1
customer2248,0,1
customer2249,0,1
customer2250,0,1
customer2251,0,1
customer2252,0,1
customer2253,0,4
customer2254,0,1
customer2255,0,1
customer2256,0,1
customer2257,0,1
customer2258,0,1
customer2259,0,1
customer2260,0,1
customer2261,0,1
customer2262,0,1
customer2263,0,1
customer2264,0,4
customer2265,0,2
customer2266,0,1
customer2267,0,1
customer2268,0,1
customer2269,0,1
customer2270,0,2
customer2271,0,1
customer2272,0,1
customer2273,6,2
customer2274,0,2
customer2275,0,1
customer2276,0,1
customer2277,0,1
customer2278,0,1
customer2279,0,1
customer2280,2,1
customer2281,0,1
customer2282,2,12
customer2283,0,1
customer2284,0,1
customer2285,0,1
customer2286,0,3
customer2287,1,2
customer2288,0,1
customer2289,0,1
customer2290,0,1
customer2291,0,1
customer2292,0,1
customer2293,0,1
customer2294,0,1
customer2295,0,1
customer2296,0,1
customer2297,0,1
customer2298,2,2
customer2299,3,7
customer2300,0,1
customer2301,0,1
customer2302,0,1
customer2303,0,1
customer2304,0,1
customer2305,0,1
customer2306,0,1
customer2307,0,1
customer2308,0,1
customer2309,0,1
customer2310,0,1
customer2311,0,2
customer2312,0,1
customer2313,0,1
customer2314,0,1
customer2315,0,2
customer2316,0,1
customer2317,0,1
customer2318,0,1
customer2319,5,1
customer2320,0,2
customer2321,1,4
customer2322,0,1
customer2323,0,1
customer2324,0,1
customer2325,0,1
customer2326,0,1
customer2327,0,1
customer2328,0,1
customer2329,0,1
customer2330,0,1
customer2331,0,1
customer2332,0,1
customer2333,0,1
customer2334,0,1
customer2335,0,1
customer2336,0,1
customer2337,0,1
customer2338,0,1
customer2339,0,1
customer2340,9,1
customer2341,0,1
customer2342,0,1
customer2343,5,1
customer2344,0,1
customer2345,0,1
customer2346,0,5
customer2347,0,1
customer2348,0,1
customer2349,0,1
customer2350,0,1
customer2351,0,3
customer2352,0,17
customer2353,0,1
customer2354,5,1
customer2355,0,1
customer2356,0,2
customer2357,0,1
customer2358,0,1
customer2359,0,9
customer2360,0,1
customer2361,0,1
customer2362,0,3
customer2363,0,3
customer2364,0,2
customer2365,0,1
customer2366,0,1
customer2367,0,3
customer2368,0,1
customer2369,0,1
customer2370,0,1
customer2371,0,1
customer2372,0,1
customer2373,16,1
customer2374,0,2
customer2375,0,2
customer2376,0,1
customer2377,0,1
customer2378,0,1
customer2379,0,1
customer2380,0,1
customer2381,0,1
customer2382,0,1
customer2383,0,1
customer2384,0,1
customer2385,0,1
customer2386,14,1
customer2387,0,1
customer2388,0,3
customer2389,0,1
customer2390,0,1
customer2391,0,1
customer2392,0,1
customer2393,0,1
customer2394,0,2
customer2395,0,1
customer2396,0,3
customer2397,0,1
customer2398,0,2
customer2399,0,2
customer2400,0,1
customer2401,0,1
customer2402,0,1
customer2403,0,1
customer2404,3,4
customer2405,0,3
customer2406,0,1
customer2407,0,3
customer2408,0,2
customer2409,0,1
customer2410,0,1
customer2411,0,1
customer2412,0,1
customer2413,0,1
customer2414,0,1
customer2415,0,1
customer2416,0,1
customer2417,0,1
customer2418,0,1
customer2419,0,1
customer2420,0,1
customer2421,0,1
customer2422,0,1
customer2423,0,1
customer2424,0,1
customer2425,0,1
customer2426,0,2
customer2427,0,1
customer2428,0,1
customer2429,0,3
customer2430,0,3
customer2431,0,1
customer2432,0,1
customer2433,0,1
customer2434,0,3
customer2435,1,1
customer2436,0,1
customer2437,0,1
customer2438,0,1
customer2439,0,1
customer2440,0,1
customer2441,2,1
customer2442,0,1
customer2443,0,2
customer2444,0,1
customer2445,0,1
customer2446,0,2
customer2447,0,1
customer2448,0,1
customer2449,0,1
customer2450,0,3
customer2451,0,1
customer2452,0,1
customer2453,0,1
customer2454,0,1
customer2455,0,1
customer2456,0,1
customer2457,0,2
customer2458,0,1
customer2459,0,1
customer2460,0,1
customer2461,0,1
customer2462,0,1
customer2463,0,1
customer2464,0,1
customer2465,0,1
customer2466,0,4
customer2467,0,1
customer2468,0,1
customer2469,2,1
customer2470,4,1
customer2471,0,2
customer2472,1,2
customer2473,0,1
customer2474,0,3
customer2475,4,1
customer2476,15,2
customer2477,0,1
customer2478,11,3
customer2479,0,1
customer2480,0,2
customer2481,0,2
customer2482,0,1
customer2483,0,1
customer2484,0,1
customer2485,0,1
customer2486,0,1
customer2487,2,2
customer2488,0,1
customer2489,5,1
customer2490,0,1
customer2491,0,1
customer2492,0,1
customer2493,0,1
customer2494,0,1
customer2495,0,3
customer2496,0,1
customer2497,0,1
customer2498,0,1
customer2499,0,1
customer2500,0,1
customer2501,0,1
customer2502,0,1
customer2503,0,1
customer2504,0,1
customer2505,0,1
customer2506,0,1
customer2507,0,1
customer2508,0,1
customer2509,0,1
customer2510,0,1
customer2511,0,2
customer2512,0,1
customer2513,0,1
customer2514,0,1
customer2515,0,1
customer2516,0,1
customer2517,0,1
customer2518,0,1
customer2519,0,1
customer2520,0,1
customer2521,0,1
customer2522,0,1
customer2523,5,2
customer2524,0,1
customer2525,0,1
customer2526,0,1
customer2527,0,1
customer2528,0,1
customer2529,0,1
customer2530,0,1
customer2531,0,2
customer2532,1,1
customer2533,0,1
customer2534,0,1
customer2535,0,1
customer2536,2,1
customer2537,0,1
customer2538,0,2
customer2539,0,2
customer2540,0,1
customer2541,0,2
customer2542,0,1
customer2543,0,1
customer2544,0,1
customer2545,0,1
customer2546,0,1
customer2547,0,1
customer2548,0,1
customer2549,0,2
customer2550,0,1
customer2551,0,1
customer2552,0,1
customer2553,0,8
customer2554,0,1
customer2555,0,1
customer2556,0,1
